ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,Description,StartDate,EndDate,Status,ProductSubcategoryName,ProductSubcategoryAlternateKey,ProductCategoryKey,ProductCategoryAlternateKey,ProductCategoryName
358,BK-M68B-38,1,LB ,CM ,"Mountain-200 Black, 38",1105.81,True,Black,100,75,2049.0982,38,38-40 CM,23.35,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
359,BK-M68B-38,1,LB ,CM ,"Mountain-200 Black, 38",1251.9813,True,Black,100,75,2294.99,38,38-40 CM,23.35,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
360,BK-M68B-42,1,LB ,CM ,"Mountain-200 Black, 42",1105.81,True,Black,100,75,2049.0982,42,42-46 CM,23.77,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
361,BK-M68B-42,1,LB ,CM ,"Mountain-200 Black, 42",1251.9813,True,Black,100,75,2294.99,42,42-46 CM,23.77,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
362,BK-M68B-46,1,LB ,CM ,"Mountain-200 Black, 46",1105.81,True,Black,100,75,2049.0982,46,42-46 CM,24.13,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
363,BK-M68B-46,1,LB ,CM ,"Mountain-200 Black, 46",1251.9813,True,Black,100,75,2294.99,46,42-46 CM,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
364,BK-M47B-38,1,LB ,CM ,"Mountain-300 Black, 38",598.4354,True,Black,100,75,1079.99,38,38-40 CM,25.35,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
365,BK-M47B-40,1,LB ,CM ,"Mountain-300 Black, 40",598.4354,True,Black,100,75,1079.99,40,38-40 CM,25.77,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
366,BK-M47B-44,1,LB ,CM ,"Mountain-300 Black, 44",598.4354,True,Black,100,75,1079.99,44,42-46 CM,26.13,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
367,BK-M47B-48,1,LB ,CM ,"Mountain-300 Black, 48",598.4354,True,Black,100,75,1079.99,48,48-52 CM,26.42,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012-07-01,2008-12-27,,Mountain Bikes,1,1,1,Bikes
587,BK-M38S-38,1,LB ,CM ,"Mountain-400-W Silver, 38",419.7784,True,Silver,100,75,769.49,38,38-40 CM,26.35,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
588,BK-M38S-40,1,LB ,CM ,"Mountain-400-W Silver, 40",419.7784,True,Silver,100,75,769.49,40,38-40 CM,26.77,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
589,BK-M38S-42,1,LB ,CM ,"Mountain-400-W Silver, 42",419.7784,True,Silver,100,75,769.49,42,42-46 CM,27.13,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
590,BK-M38S-46,1,LB ,CM ,"Mountain-400-W Silver, 46",419.7784,True,Silver,100,75,769.49,46,42-46 CM,27.42,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
591,BK-M18S-40,1,LB ,CM ,"Mountain-500 Silver, 40",308.2179,True,Silver,100,75,564.99,40,38-40 CM,27.35,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
592,BK-M18S-42,1,LB ,CM ,"Mountain-500 Silver, 42",308.2179,True,Silver,100,75,564.99,42,42-46 CM,27.77,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
593,BK-M18S-44,1,LB ,CM ,"Mountain-500 Silver, 44",308.2179,True,Silver,100,75,564.99,44,42-46 CM,28.13,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
594,BK-M18S-48,1,LB ,CM ,"Mountain-500 Silver, 48",308.2179,True,Silver,100,75,564.99,48,48-52 CM,28.42,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
595,BK-M18S-52,1,LB ,CM ,"Mountain-500 Silver, 52",308.2179,True,Silver,100,75,564.99,52,48-52 CM,28.68,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
596,BK-M18B-40,1,LB ,CM ,"Mountain-500 Black, 40",294.5797,True,Black,100,75,539.99,40,38-40 CM,27.35,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
597,BK-M18B-42,1,LB ,CM ,"Mountain-500 Black, 42",294.5797,True,Black,100,75,539.99,42,42-46 CM,27.77,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
598,BK-M18B-44,1,LB ,CM ,"Mountain-500 Black, 44",294.5797,True,Black,100,75,539.99,44,42-46 CM,28.13,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
599,BK-M18B-48,1,LB ,CM ,"Mountain-500 Black, 48",294.5797,True,Black,100,75,539.99,48,48-52 CM,28.42,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
600,BK-M18B-52,1,LB ,CM ,"Mountain-500 Black, 52",294.5797,True,Black,100,75,539.99,52,48-52 CM,28.68,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013-07-01,,Current,Mountain Bikes,1,1,1,Bikes
560,BK-T44U-60,3,LB ,CM ,"Touring-2000 Blue, 60",755.1508,True,Blue,100,75,1214.85,60,60-62 CM,27.9,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
561,BK-T79Y-46,3,LB ,CM ,"Touring-1000 Yellow, 46",1481.9379,True,Yellow,100,75,2384.07,46,42-46 CM,25.13,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
562,BK-T79Y-50,3,LB ,CM ,"Touring-1000 Yellow, 50",1481.9379,True,Yellow,100,75,2384.07,50,48-52 CM,25.42,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
563,BK-T79Y-54,3,LB ,CM ,"Touring-1000 Yellow, 54",1481.9379,True,Yellow,100,75,2384.07,54,54-58 CM,25.68,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
564,BK-T79Y-60,3,LB ,CM ,"Touring-1000 Yellow, 60",1481.9379,True,Yellow,100,75,2384.07,60,60-62 CM,25.9,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
565,BK-T18U-54,3,LB ,CM ,"Touring-3000 Blue, 54",461.4448,True,Blue,100,75,742.35,54,54-58 CM,29.68,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
566,BK-T18U-58,3,LB ,CM ,"Touring-3000 Blue, 58",461.4448,True,Blue,100,75,742.35,58,54-58 CM,29.9,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
567,BK-T18U-62,3,LB ,CM ,"Touring-3000 Blue, 62",461.4448,True,Blue,100,75,742.35,62,60-62 CM,30.0,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
568,BK-T18Y-44,3,LB ,CM ,"Touring-3000 Yellow, 44",461.4448,True,Yellow,100,75,742.35,44,42-46 CM,28.77,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
569,BK-T18Y-50,3,LB ,CM ,"Touring-3000 Yellow, 50",461.4448,True,Yellow,100,75,742.35,50,48-52 CM,29.13,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
570,BK-T18Y-54,3,LB ,CM ,"Touring-3000 Yellow, 54",461.4448,True,Yellow,100,75,742.35,54,54-58 CM,29.42,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
571,BK-T18Y-58,3,LB ,CM ,"Touring-3000 Yellow, 58",461.4448,True,Yellow,100,75,742.35,58,54-58 CM,29.79,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
572,BK-T18Y-62,3,LB ,CM ,"Touring-3000 Yellow, 62",461.4448,True,Yellow,100,75,742.35,62,60-62 CM,30.0,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
573,BK-T79U-46,3,LB ,CM ,"Touring-1000 Blue, 46",1481.9379,True,Blue,100,75,2384.07,46,42-46 CM,25.13,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
574,BK-T79U-50,3,LB ,CM ,"Touring-1000 Blue, 50",1481.9379,True,Blue,100,75,2384.07,50,48-52 CM,25.42,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
575,BK-T79U-54,3,LB ,CM ,"Touring-1000 Blue, 54",1481.9379,True,Blue,100,75,2384.07,54,54-58 CM,25.68,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
576,BK-T79U-60,3,LB ,CM ,"Touring-1000 Blue, 60",1481.9379,True,Blue,100,75,2384.07,60,60-62 CM,25.9,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
577,BK-T44U-46,3,LB ,CM ,"Touring-2000 Blue, 46",755.1508,True,Blue,100,75,1214.85,46,42-46 CM,27.13,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
578,BK-T44U-50,3,LB ,CM ,"Touring-2000 Blue, 50",755.1508,True,Blue,100,75,1214.85,50,48-52 CM,27.42,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
579,BK-T44U-54,3,LB ,CM ,"Touring-2000 Blue, 54",755.1508,True,Blue,100,75,1214.85,54,54-58 CM,27.68,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
585,BK-T18U-44,3,LB ,CM ,"Touring-3000 Blue, 44",461.4448,True,Blue,100,75,742.35,44,42-46 CM,28.77,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
586,BK-T18U-50,3,LB ,CM ,"Touring-3000 Blue, 50",461.4448,True,Blue,100,75,742.35,50,48-52 CM,29.13,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013-07-01,,Current,Touring Bikes,3,1,1,Bikes
